OSEBuildingID,proportionparking,Proportionbat,old_built,PropertyGFATotal,NumberofBuildings,NumberofFloors,mean_GFA_per_floor,prop_gfa_largest_property,diff_prop_gfa_largest_property_per_type,SteamUse(kBtu)_pct,Electricity(kBtu)_pct,NaturalGas(kBtu)_pct,Longitude,Latitude,SiteEnergyUseWN(kBtu),SiteEUIWN(kBtu/sf),TotalGHGEmissions,GHGEmissionsIntensity,ENERGYSTARScore,BuildingType_NonResidential,BuildingType_Nonresidential COS,BuildingType_infrequent_sklearn,PrimaryPropertyType_Large Office,PrimaryPropertyType_Mixed Use Property,PrimaryPropertyType_Other,PrimaryPropertyType_Retail Store,PrimaryPropertyType_Small- and Mid-Sized Office,PrimaryPropertyType_Warehouse,PrimaryPropertyType_Worship Facility,PrimaryPropertyType_infrequent_sklearn,Neighborhood_lcaps_downtown,Neighborhood_lcaps_east,Neighborhood_lcaps_greater duwamish,Neighborhood_lcaps_lake union,Neighborhood_lcaps_magnolia / queen anne,Neighborhood_lcaps_northeast,Neighborhood_lcaps_northwest,Neighborhood_lcaps_infrequent_sklearn,LargestPropertyUseType_Non-Refrigerated Warehouse,LargestPropertyUseType_Office,LargestPropertyUseType_Other,LargestPropertyUseType_Retail Store,LargestPropertyUseType_Worship Facility,LargestPropertyUseType_infrequent_sklearn,BuildingType,PrimaryPropertyType,Neighborhood_lcaps,LargestPropertyUseType,BuildingType_cat,PrimaryPropertyType_cat,Neighborhood_lcaps_cat,LargestPropertyUseType_cat
711,0.0,1.0,104,154330,1.0,5,25721.666666666668,0.6177023261841509,-0.28406524701563163,0.0,1.0,0.0,-122.34038,47.60703,1411471.75,14.80000019,8.8,0.06,81.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,NonResidential,Warehouse,downtown,Non-Refrigerated Warehouse,0,16,3,20
712,0.1357106563813571,0.8642893436186428,98,108245,1.0,6,13365.0,0.5917594346159176,-0.19464704185463233,0.05897040649542211,0.9410295935045779,0.0,-122.33948,47.60604,4682152.5,47.5,50.17,0.46,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Large Office,downtown,Office,0,5,3,21
713,0.0,1.0,111,167860,1.0,6,23980.0,0.6575122125580841,-0.12889426391246583,0.0,1.0,0.0,-122.33739,47.6047,7046428.5,53.90000153,47.39,0.28,70.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Large Office,downtown,Office,0,5,3,21
715,0.0,1.0,106,112560,1.0,6,16080.0,0.7142857142857143,-0.07212076218483565,0.0,0.7224915996165601,0.27750840038343993,-122.33621,47.60247,5268183.0,54.59999847,97.82,0.87,86.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Large Office,downtown,Office,0,5,3,21
716,0.0,1.0,106,86204,1.0,6,12314.857142857143,0.7849983759454318,-0.08575887985365371,0.0,0.6896842207866518,0.31031577921334813,-122.33602,47.60223,3350477.0,45.0,69.02,0.8,89.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NonResidential,Retail Store,downtown,Other,0,11,3,22
717,0.0,1.0,31,145158,1.0,2,48386.0,0.7001543146089089,-0.20161325859087365,0.0,0.8422826200130884,0.1577173799869116,-122.32417,47.5829,8615958.0,53.70000076,119.46,0.82,51.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Nonresidential COS,Warehouse,greater duwamish,Non-Refrigerated Warehouse,1,16,5,20
718,0.0,1.0,65,112896,1.0,2,37632.0,0.9809559240362812,0.19454944756573123,0.0,0.819323529406047,0.18067647059395298,-122.32214,47.58716,10622784.0,95.90000153,157.48,1.39,66.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Large Office,greater duwamish,Office,0,5,5,21
719,0.0,1.0,56,110613,1.0,1,55306.5,0.899993671629917,-0.04796127173384179,0.0,1.0,0.0,-122.32501,47.58685,1015060.188,9.199999809,7.08,0.06,95.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,Distribution Center,greater duwamish,Distribution Center,0,0,5,4
720,0.0,1.0,65,149881,1.0,4,29976.2,0.7979196829484725,-0.10384789025131003,0.0,0.29165992733518353,0.7083400726648165,-122.32511,47.58553,2869350.25,19.10000038,95.86,0.64,97.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,NonResidential,Warehouse,greater duwamish,Non-Refrigerated Warehouse,0,16,5,20
722,0.0,1.0,65,98220,1.0,3,24555.0,1.3176542455711668,0.4158866723713843,0.0,0.8988112253866637,0.10118877461333634,-122.32552,47.58042,6562048.5,50.70000076,75.29,0.77,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,NonResidential,Warehouse,greater duwamish,Non-Refrigerated Warehouse,0,16,5,20
723,0.0,1.0,46,84420,1.0,1,42210.0,0.5247571665482114,-0.4231977768155474,0.0,1.0,0.0,-122.32313,47.58096,2882685.0,35.40000153,19.86,0.24,55.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,Distribution Center,greater duwamish,Distribution Center,0,0,5,4
725,0.0,1.0,55,73335,1.0,1,36667.5,1.0,0.05204505663624126,0.0,0.501593190687608,0.498406809312392,-122.3267,47.57055,5459973.5,74.5,155.74,2.12,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,Distribution Center,greater duwamish,Distribution Center,0,0,5,4
727,0.0,1.0,88,56876,1.0,2,18958.666666666668,0.850974048807933,-0.0969808945558257,0.0,0.5644217969933835,0.4355782030066166,-122.32848,47.5794,2015776.625,35.40000153,48.5,0.85,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,Distribution Center,greater duwamish,Distribution Center,0,0,5,4
728,0.0,1.0,85,61200,1.0,2,20400.0,1.0,0.09823242680021749,0.0,0.3629580816356527,0.6370419183643473,-122.32866,47.58241,5285776.5,86.40000153,178.62,2.92,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,NonResidential,Warehouse,greater duwamish,Non-Refrigerated Warehouse,0,16,5,20
729,0.0,1.0,29,111908,1.0,1,55954.0,0.9748186009936733,0.026863657629914606,0.0,0.6753854264443044,0.32461457355569556,-122.32686,47.58772,1667059.125,15.30000019,34.14,0.31,87.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,Distribution Center,greater duwamish,Distribution Center,0,0,5,4
730,0.0,1.0,30,63644,3.0,2,21214.666666666668,1.0323046948651875,0.06060688853929419,0.0,0.6186032785728377,0.38139672142716236,-122.32828,47.5908,7448018.0,113.4000015,168.5,2.65,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,Other,greater duwamish,Other - Public Services,0,8,5,27
731,0.17342050334243653,0.8265794966575635,86,108753,3.0,2,29964.333333333332,0.5388816860224546,-0.36288588717732795,0.0,1.0,0.0,-122.32839,47.59439,3714717.25,34.20000076,25.37,0.23,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,NonResidential,Mixed Use Property,greater duwamish,Non-Refrigerated Warehouse,0,7,5,20
734,0.22863006558658733,0.7713699344134127,15,92092,1.0,4,14207.4,0.7609130000434349,-0.02549347642711508,0.0,1.0,0.0,-122.37549,47.6633,4817062.0,68.69999695,33.58,0.36,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,ballard,Office,0,13,0,21
735,0.0,1.0,42,56259,1.0,3,14064.75,0.5613679589043531,-0.3403996142954294,0.0,0.34846463200985606,0.6515353679901439,-122.38437,47.6592,2685146.5,47.70000076,86.9,1.54,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,NonResidential,Warehouse,magnolia / queen anne,Non-Refrigerated Warehouse,0,16,7,20
739,0.43852376087610984,0.5614762391238902,8,202623,1.0,4,22753.6,0.5192204241374375,-0.26718605233311243,0.0,1.0,0.0,-122.34823,47.64912,8873485.0,79.5,61.86,0.31,73.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Large Office,lake union,Office,0,5,6,21
740,0.33430948246818876,0.6656905175318112,16,77174,1.0,2,17124.666666666668,1.0,0.21359352352945005,0.0,1.0,0.0,-122.35187,47.64932,5481549.0,71.0,38.21,0.5,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,lake union,Office,0,13,6,21
741,0.0,1.0,18,110524,1.0,5,18420.666666666668,0.8937515833665086,0.10734510689595866,0.0,1.0,0.0,-122.34212,47.62817,6859198.0,63.90000153,47.82,0.43,57.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Large Office,magnolia / queen anne,Office,0,5,7,21
744,0.35013540051679587,0.6498645994832042,16,241875,1.0,7,19648.25,0.674240826873385,-0.11216564959716491,0.0,0.9806818751601564,0.019318124839843607,-122.35915,47.62225,8732968.0,53.5,68.06,0.28,88.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Large Office,magnolia / queen anne,Office,0,5,7,21
745,0.1818711745846692,0.8181288254153308,42,102930,1.0,5,14035.0,0.8653939570581949,0.07898748058764493,0.0,0.8544406644946807,0.14555933550531933,-122.35639,47.61949,5034942.5,56.5,65.03,0.63,85.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Large Office,magnolia / queen anne,Office,0,5,7,21
748,0.0,1.0,114,76893,1.0,3,19223.25,1.1749444032616754,0.3885379267911254,0.0,0.6824217498854285,0.3175782501145716,-122.35566,47.61472,12289373.0,115.6999969,260.13,3.38,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,downtown,Office,0,13,3,21
749,0.15753333333333333,0.8424666666666667,41,150000,1.0,8,14041.111111111111,0.84432,0.057913523529450006,0.0,0.8728856125273949,0.12711438747260506,-122.34791,47.61732,9836703.0,77.69999695,119.93,0.8,65.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Large Office,downtown,Office,0,5,3,21
756,0.0,1.0,87,78920,1.0,4,15784.0,1.0,0.12668125506261685,0.0,0.864358706142564,0.13564129385743598,-122.33486,47.61203,8303666.5,105.1999969,109.85,1.39,80.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,NonResidential,Retail Store,downtown,Retail Store,0,11,3,44
759,0.0,1.0,108,55520,1.0,4,11104.0,0.30835734870317005,-0.4780491277673799,0.0,0.26414891175987165,0.7358510882401283,-122.32,47.61505,3904791.25,70.30000305,150.88,2.72,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Mixed Use Property,east,Office,0,7,4,21
760,0.0,1.0,108,132998,1.0,10,12090.727272727272,1.039541947999218,0.2531354715286681,0.4054581591822208,0.5945418408177793,0.0,-122.34037,47.61036,4040138.75,29.20000076,133.8,1.01,97.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Large Office,downtown,Office,0,5,3,21
761,0.0,1.0,76,83118,1.0,3,20779.5,0.5413989749512741,-0.33191976998610906,0.0,0.904335443594946,0.09566455640505399,-122.33715,47.60956,2533838.5,56.29999924,27.82,0.33,59.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,NonResidential,Retail Store,downtown,Retail Store,0,11,3,44
762,0.0,1.0,92,77555,1.0,3,19388.75,0.9485268519115466,0.07520810697416347,0.0,0.9999803901589358,1.9609841064160708e-05,-122.33734,47.60925,7802205.5,106.0999985,54.4,0.7,39.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,NonResidential,Retail Store,downtown,Retail Store,0,11,3,44
763,0.0,1.0,107,51218,1.0,6,7316.857142857143,0.8768987465344215,0.0904922700638715,0.0,1.0,0.0,-122.34097,47.60765,2886141.5,55.5,20.12,0.39,57.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,downtown,Office,0,13,3,21
768,0.0,1.0,106,122356,1.0,7,15294.5,0.7841217431102684,-0.0022847333602815656,0.0,0.9534892597059587,0.046510740294041314,-122.33922,47.60576,4675881.5,41.90000153,41.8,0.34,91.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Large Office,downtown,Office,0,5,3,21
769,0.0,1.0,95,52298,1.0,3,13074.5,0.9608398026693181,0.17443332619876817,0.0,1.0,0.0,-122.33328,47.60366,2038746.5,40.59999847,13.72,0.26,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,downtown,Office,0,13,3,21
771,0.0,1.0,105,116640,1.0,17,6480.0,0.7034722222222223,-0.08293425424832768,0.2569555403193322,0.7430444596806678,0.0,-122.33362,47.60304,7066534.5,73.59999847,169.06,1.45,75.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Large Office,downtown,Office,0,5,3,21
776,0.5273151073330536,0.4726848926669463,28,188339,1.0,5,14837.5,0.4347108140109059,-0.4131104020371296,0.0,0.9237419098094067,0.0762580901905933,-122.32157,47.60663,8588643.0,104.9000015,89.41,0.47,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,Medical Office,east,Medical Office,0,6,4,16
777,0.0,1.0,100,60122,1.0,2,20040.666666666668,1.0,0.027933206056705573,0.0,0.858803902515318,0.14119609748468204,-122.31506,47.6094,745830.3125,12.39999962,9.31,0.15,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,University,central,College/University,0,15,1,3
778,0.14421052631578948,0.8557894736842105,106,95000,1.0,6,11614.285714285714,0.8892736842105263,0.10286720773997637,0.0,0.9830020332023924,0.016997966797607532,-122.33369,47.5981,4269199.5,50.5,31.43,0.33,83.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,downtown,Office,0,13,3,21
780,0.27963008194755984,0.7203699180524402,18,446261,1.0,8,35719.22222222222,0.7695048413372444,-0.01690163513330556,0.0,1.0,0.0,-122.33088,47.59878,13568148.0,39.5,94.59,0.21,96.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Large Office,downtown,Office,0,5,3,21
782,0.0,1.0,77,58492,1.0,2,19497.333333333332,1.0001367708404567,0.12937951504137124,0.0,0.45019825366182853,0.5498017463381715,-122.33455,47.59273,1849863.625,31.60000038,51.56,0.88,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NonResidential,Other,greater duwamish,Other,0,8,5,22
783,0.0,1.0,109,62370,1.0,6,8910.0,0.7932178932178933,0.006811416747343313,0.0,1.0,0.0,-122.33369,47.58958,4353025.0,72.69999695,30.35,0.49,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,greater duwamish,Office,0,13,5,21
784,0.0,1.0,56,73296,1.0,1,36648.0,1.0614494651822746,0.15968189198249205,0.0,0.47427767288511136,0.5257223271148886,-122.3269,47.58454,2709055.0,34.79999924,73.58,1.0,83.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,NonResidential,Warehouse,greater duwamish,Non-Refrigerated Warehouse,0,16,5,20
785,0.0,1.0,72,99122,1.0,4,19824.4,0.5047920744133492,-0.3659651813857363,0.0,0.8822951552488019,0.11770484475119816,-122.32417,47.5829,14522162.0,146.5,179.45,1.81,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Nonresidential COS,Other,greater duwamish,Other,1,8,5,22
786,0.0,1.0,31,66133,1.0,1,33066.5,0.9191628990065475,0.04840564320746199,0.0,0.8438790236546552,0.15612097634534483,-122.32528,47.58251,6528948.0,84.80000305,89.94,1.36,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NonResidential,Other,greater duwamish,Other,0,8,5,22
787,0.0,1.0,64,115668,1.0,2,38556.0,0.8796901476640039,-0.022077425535778628,0.0,0.4690467905247702,0.5309532094752298,-122.33864,47.57613,3847929.5,33.59999847,111.23,0.96,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,NonResidential,Warehouse,greater duwamish,Non-Refrigerated Warehouse,0,16,5,20
791,0.0,1.0,46,141686,1.0,1,70843.0,1.0764013381703204,0.20564408237123488,0.0,1.0,0.0,-122.32564,47.56301,6837936.0,44.79999924,46.52,0.33,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,NonResidential,Other,greater duwamish,Other,0,8,5,22
792,0.0,1.0,66,93610,1.0,1,46805.0,1.0819143253925863,0.2955078489220363,0.0,0.6218394736196443,0.3781605263803557,-122.33176,47.55695,6612733.0,65.0,152.28,1.63,95.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Small- and Mid-Sized Office,greater duwamish,Office,0,13,5,21
793,0.0,1.0,43,156188,1.0,2,52062.666666666664,0.9086293441237483,0.12222286765319834,0.0,0.9581561792522166,0.04184382074778334,-122.32762,47.55238,7181600.0,50.59999847,60.92,0.39,67.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Large Office,greater duwamish,Office,0,5,5,21
794,0.0,1.0,50,115620,1.0,1,57810.0,0.4921293893790002,-0.4096381838207823,0.0,1.0,0.0,-122.32446,47.54923,1951856.25,34.29999924,13.61,0.12,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,NonResidential,Warehouse,greater duwamish,Non-Refrigerated Warehouse,0,16,5,20
796,0.0,1.0,41,238148,1.0,5,39691.333333333336,1.0297798007961436,0.24337332432559367,0.0,1.0,0.0,-122.32882,47.54699,10775646.0,43.90000153,75.12,0.32,93.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,NonResidential,Large Office,greater duwamish,Office,0,5,5,21
797,0.0,1.0,47,71718,1.0,1,35859.0,1.0,0.05204505663624126,0.0,1.0,0.0,-122.33134,47.54326,151754.2969,2.099999905,1.06,0.01,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,Distribution Center,greater duwamish,Distribution Center,0,0,5,4
798,0.0,1.0,47,55450,1.0,1,27725.0,0.6168800721370604,-0.2848875010627221,0.0,0.49455737605328304,0.5054426239467169,-122.3329,47.53628,4843056.0,87.30000305,131.64,2.37,31.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,NonResidential,Warehouse,greater duwamish,Non-Refrigerated Warehouse,0,16,5,20
799,0.0,1.0,37,54880,1.0,1,27440.0,1.0021865889212829,0.05423164555752413,0.0,0.44897573705572846,0.5510242629442715,-122.33064,47.52549,3013861.5,54.79999924,89.53,1.63,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,Distribution Center,greater duwamish,Distribution Center,0,0,5,4
800,0.0,1.0,24,102500,1.0,1,51250.0,0.9704487804878049,0.09713003555042177,0.0,0.6807051370937925,0.31929486290620746,-122.36892,47.52222,7728856.5,77.69999695,158.55,1.55,81.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,NonResidential,Retail Store,delridge,Retail Store,0,11,2,44
801,0.7551231606151667,0.24487683938483334,14,361398,1.0,6,12642.57142857143,0.6438469499001102,-0.16897226395623466,0.0,0.8595777117705503,0.14042228822944972,-122.29804,47.66478,9158207.0,111.4000015,119.92,0.33,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,Other,northeast,Parking,0,8,9,33
802,0.0,1.0,53,50785,1.0,1,25392.5,0.5391749532342227,-0.35206568363626434,0.0,0.5817071870729018,0.41829281292709825,-122.29982,47.57903,7593035.0,277.2999878,195.43,3.85,57.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,NonResidential,Supermarket / Grocery Store,greater duwamish,Supermarket/Grocery Store,0,14,5,48
